label,source,subclass,generator,split,image_id,variant
1,smoke,full_synthetic,unknown,train,32d2939a8b0cbdf8,clean
1,smoke,full_synthetic,unknown,train,32d2939a8b0cbdf8,jpeg90
1,smoke,full_synthetic,unknown,train,32d2939a8b0cbdf8,jpeg70
1,smoke,full_synthetic,unknown,train,32d2939a8b0cbdf8,jpeg50
1,smoke,full_synthetic,unknown,train,32d2939a8b0cbdf8,jpeg30
1,smoke,full_synthetic,unknown,train,32d2939a8b0cbdf8,blur05
1,smoke,full_synthetic,unknown,train,32d2939a8b0cbdf8,blur10
1,smoke,full_synthetic,unknown,train,32d2939a8b0cbdf8,blur20
1,smoke,full_synthetic,unknown,train,32d2939a8b0cbdf8,resize05
1,smoke,full_synthetic,unknown,train,32d2939a8b0cbdf8,resize025
1,smoke,full_synthetic,unknown,train,32d2939a8b0cbdf8,noise002
1,smoke,full_synthetic,unknown,train,32d2939a8b0cbdf8,noise005
1,smoke,full_synthetic,unknown,train,32d2939a8b0cbdf8,noise01
1,smoke,full_synthetic,unknown,train,32d2939a8b0cbdf8,jitter02
1,smoke,full_synthetic,unknown,train,32d2939a8b0cbdf8,crop08
1,smoke,full_synthetic,unknown,train,8cbdcf8be99d14a7,clean
1,smoke,full_synthetic,unknown,train,8cbdcf8be99d14a7,jpeg90
1,smoke,full_synthetic,unknown,train,8cbdcf8be99d14a7,jpeg70
1,smoke,full_synthetic,unknown,train,8cbdcf8be99d14a7,jpeg50
1,smoke,full_synthetic,unknown,train,8cbdcf8be99d14a7,jpeg30
1,smoke,full_synthetic,unknown,train,8cbdcf8be99d14a7,blur05
1,smoke,full_synthetic,unknown,train,8cbdcf8be99d14a7,blur10
1,smoke,full_synthetic,unknown,train,8cbdcf8be99d14a7,blur20
1,smoke,full_synthetic,unknown,train,8cbdcf8be99d14a7,resize05
1,smoke,full_synthetic,unknown,train,8cbdcf8be99d14a7,resize025
1,smoke,full_synthetic,unknown,train,8cbdcf8be99d14a7,noise002
1,smoke,full_synthetic,unknown,train,8cbdcf8be99d14a7,noise005
1,smoke,full_synthetic,unknown,train,8cbdcf8be99d14a7,noise01
1,smoke,full_synthetic,unknown,train,8cbdcf8be99d14a7,jitter02
1,smoke,full_synthetic,unknown,train,8cbdcf8be99d14a7,crop08
1,smoke,full_synthetic,unknown,train,e74e73b71ce11814,clean
1,smoke,full_synthetic,unknown,train,e74e73b71ce11814,jpeg90
1,smoke,full_synthetic,unknown,train,e74e73b71ce11814,jpeg70
1,smoke,full_synthetic,unknown,train,e74e73b71ce11814,jpeg50
1,smoke,full_synthetic,unknown,train,e74e73b71ce11814,jpeg30
1,smoke,full_synthetic,unknown,train,e74e73b71ce11814,blur05
1,smoke,full_synthetic,unknown,train,e74e73b71ce11814,blur10
1,smoke,full_synthetic,unknown,train,e74e73b71ce11814,blur20
1,smoke,full_synthetic,unknown,train,e74e73b71ce11814,resize05
1,smoke,full_synthetic,unknown,train,e74e73b71ce11814,resize025
1,smoke,full_synthetic,unknown,train,e74e73b71ce11814,noise002
1,smoke,full_synthetic,unknown,train,e74e73b71ce11814,noise005
1,smoke,full_synthetic,unknown,train,e74e73b71ce11814,noise01
1,smoke,full_synthetic,unknown,train,e74e73b71ce11814,jitter02
1,smoke,full_synthetic,unknown,train,e74e73b71ce11814,crop08
0,smoke,real,unknown,train,78faea4817fd3b02,clean
0,smoke,real,unknown,train,78faea4817fd3b02,jpeg90
0,smoke,real,unknown,train,78faea4817fd3b02,jpeg70
0,smoke,real,unknown,train,78faea4817fd3b02,jpeg50
0,smoke,real,unknown,train,78faea4817fd3b02,jpeg30
0,smoke,real,unknown,train,78faea4817fd3b02,blur05
0,smoke,real,unknown,train,78faea4817fd3b02,blur10
0,smoke,real,unknown,train,78faea4817fd3b02,blur20
0,smoke,real,unknown,train,78faea4817fd3b02,resize05
0,smoke,real,unknown,train,78faea4817fd3b02,resize025
0,smoke,real,unknown,train,78faea4817fd3b02,noise002
0,smoke,real,unknown,train,78faea4817fd3b02,noise005
0,smoke,real,unknown,train,78faea4817fd3b02,noise01
0,smoke,real,unknown,train,78faea4817fd3b02,jitter02
0,smoke,real,unknown,train,78faea4817fd3b02,crop08
0,smoke,real,unknown,train,f0b6089acd31b115,clean
0,smoke,real,unknown,train,f0b6089acd31b115,jpeg90
0,smoke,real,unknown,train,f0b6089acd31b115,jpeg70
0,smoke,real,unknown,train,f0b6089acd31b115,jpeg50
0,smoke,real,unknown,train,f0b6089acd31b115,jpeg30
0,smoke,real,unknown,train,f0b6089acd31b115,blur05
0,smoke,real,unknown,train,f0b6089acd31b115,blur10
0,smoke,real,unknown,train,f0b6089acd31b115,blur20
0,smoke,real,unknown,train,f0b6089acd31b115,resize05
0,smoke,real,unknown,train,f0b6089acd31b115,resize025
0,smoke,real,unknown,train,f0b6089acd31b115,noise002
0,smoke,real,unknown,train,f0b6089acd31b115,noise005
0,smoke,real,unknown,train,f0b6089acd31b115,noise01
0,smoke,real,unknown,train,f0b6089acd31b115,jitter02
0,smoke,real,unknown,train,f0b6089acd31b115,crop08
0,smoke,real,unknown,train,bb6289476913893e,clean
0,smoke,real,unknown,train,bb6289476913893e,jpeg90
0,smoke,real,unknown,train,bb6289476913893e,jpeg70
0,smoke,real,unknown,train,bb6289476913893e,jpeg50
0,smoke,real,unknown,train,bb6289476913893e,jpeg30
0,smoke,real,unknown,train,bb6289476913893e,blur05
0,smoke,real,unknown,train,bb6289476913893e,blur10
0,smoke,real,unknown,train,bb6289476913893e,blur20
0,smoke,real,unknown,train,bb6289476913893e,resize05
0,smoke,real,unknown,train,bb6289476913893e,resize025
0,smoke,real,unknown,train,bb6289476913893e,noise002
0,smoke,real,unknown,train,bb6289476913893e,noise005
0,smoke,real,unknown,train,bb6289476913893e,noise01
0,smoke,real,unknown,train,bb6289476913893e,jitter02
0,smoke,real,unknown,train,bb6289476913893e,crop08
0,smoke,real,unknown,train,ffccef77e699c4eb,clean
0,smoke,real,unknown,train,ffccef77e699c4eb,jpeg90
0,smoke,real,unknown,train,ffccef77e699c4eb,jpeg70
0,smoke,real,unknown,train,ffccef77e699c4eb,jpeg50
0,smoke,real,unknown,train,ffccef77e699c4eb,jpeg30
0,smoke,real,unknown,train,ffccef77e699c4eb,blur05
0,smoke,real,unknown,train,ffccef77e699c4eb,blur10
0,smoke,real,unknown,train,ffccef77e699c4eb,blur20
0,smoke,real,unknown,train,ffccef77e699c4eb,resize05
0,smoke,real,unknown,train,ffccef77e699c4eb,resize025
0,smoke,real,unknown,train,ffccef77e699c4eb,noise002
0,smoke,real,unknown,train,ffccef77e699c4eb,noise005
0,smoke,real,unknown,train,ffccef77e699c4eb,noise01
0,smoke,real,unknown,train,ffccef77e699c4eb,jitter02
0,smoke,real,unknown,train,ffccef77e699c4eb,crop08
0,smoke,real,unknown,train,1cbb9809982ea043,clean
0,smoke,real,unknown,train,1cbb9809982ea043,jpeg90
0,smoke,real,unknown,train,1cbb9809982ea043,jpeg70
0,smoke,real,unknown,train,1cbb9809982ea043,jpeg50
0,smoke,real,unknown,train,1cbb9809982ea043,jpeg30
0,smoke,real,unknown,train,1cbb9809982ea043,blur05
0,smoke,real,unknown,train,1cbb9809982ea043,blur10
0,smoke,real,unknown,train,1cbb9809982ea043,blur20
0,smoke,real,unknown,train,1cbb9809982ea043,resize05
0,smoke,real,unknown,train,1cbb9809982ea043,resize025
0,smoke,real,unknown,train,1cbb9809982ea043,noise002
0,smoke,real,unknown,train,1cbb9809982ea043,noise005
0,smoke,real,unknown,train,1cbb9809982ea043,noise01
0,smoke,real,unknown,train,1cbb9809982ea043,jitter02
0,smoke,real,unknown,train,1cbb9809982ea043,crop08
0,smoke,real,unknown,train,4b54664a1182e77f,clean
0,smoke,real,unknown,train,4b54664a1182e77f,jpeg90
0,smoke,real,unknown,train,4b54664a1182e77f,jpeg70
0,smoke,real,unknown,train,4b54664a1182e77f,jpeg50
0,smoke,real,unknown,train,4b54664a1182e77f,jpeg30
0,smoke,real,unknown,train,4b54664a1182e77f,blur05
0,smoke,real,unknown,train,4b54664a1182e77f,blur10
0,smoke,real,unknown,train,4b54664a1182e77f,blur20
0,smoke,real,unknown,train,4b54664a1182e77f,resize05
0,smoke,real,unknown,train,4b54664a1182e77f,resize025
0,smoke,real,unknown,train,4b54664a1182e77f,noise002
0,smoke,real,unknown,train,4b54664a1182e77f,noise005
0,smoke,real,unknown,train,4b54664a1182e77f,noise01
0,smoke,real,unknown,train,4b54664a1182e77f,jitter02
0,smoke,real,unknown,train,4b54664a1182e77f,crop08
1,smoke,full_synthetic,unknown,train,c5d326806987cd09,clean
1,smoke,full_synthetic,unknown,train,c5d326806987cd09,jpeg90
1,smoke,full_synthetic,unknown,train,c5d326806987cd09,jpeg70
1,smoke,full_synthetic,unknown,train,c5d326806987cd09,jpeg50
1,smoke,full_synthetic,unknown,train,c5d326806987cd09,jpeg30
1,smoke,full_synthetic,unknown,train,c5d326806987cd09,blur05
1,smoke,full_synthetic,unknown,train,c5d326806987cd09,blur10
1,smoke,full_synthetic,unknown,train,c5d326806987cd09,blur20
1,smoke,full_synthetic,unknown,train,c5d326806987cd09,resize05
1,smoke,full_synthetic,unknown,train,c5d326806987cd09,resize025
1,smoke,full_synthetic,unknown,train,c5d326806987cd09,noise002
1,smoke,full_synthetic,unknown,train,c5d326806987cd09,noise005
1,smoke,full_synthetic,unknown,train,c5d326806987cd09,noise01
1,smoke,full_synthetic,unknown,train,c5d326806987cd09,jitter02
1,smoke,full_synthetic,unknown,train,c5d326806987cd09,crop08
0,smoke,real,unknown,train,13e6cb0eb2b3d18b,clean
0,smoke,real,unknown,train,13e6cb0eb2b3d18b,jpeg90
0,smoke,real,unknown,train,13e6cb0eb2b3d18b,jpeg70
0,smoke,real,unknown,train,13e6cb0eb2b3d18b,jpeg50
0,smoke,real,unknown,train,13e6cb0eb2b3d18b,jpeg30
0,smoke,real,unknown,train,13e6cb0eb2b3d18b,blur05
