label,source,subclass,generator,split,image_id,variant
0,sid_train,real,unknown,train,be7020357251d63a,clean
0,sid_train,real,unknown,train,be7020357251d63a,jpeg70
0,sid_train,real,unknown,train,be7020357251d63a,noise005
0,sid_train,real,unknown,train,be7020357251d63a,crop08
0,sid_train,real,unknown,train,0ab515492c393381,clean
0,sid_train,real,unknown,train,0ab515492c393381,jpeg30
0,sid_train,real,unknown,train,0ab515492c393381,noise002
0,sid_train,real,unknown,train,0ab515492c393381,noise005
1,sid_train,full_synthetic,unknown,train,a12e91a71cb5cc2f,clean
1,sid_train,full_synthetic,unknown,train,a12e91a71cb5cc2f,jpeg90
1,sid_train,full_synthetic,unknown,train,a12e91a71cb5cc2f,jpeg30
1,sid_train,full_synthetic,unknown,train,a12e91a71cb5cc2f,resize025
1,sid_train,full_synthetic,unknown,train,a525115a76af548c,clean
1,sid_train,full_synthetic,unknown,train,a525115a76af548c,jpeg90
1,sid_train,full_synthetic,unknown,train,a525115a76af548c,jpeg70
1,sid_train,full_synthetic,unknown,train,a525115a76af548c,noise005
1,sid_train,full_synthetic,unknown,train,929079601605472d,clean
1,sid_train,full_synthetic,unknown,train,929079601605472d,jpeg70
1,sid_train,full_synthetic,unknown,train,929079601605472d,noise01
1,sid_train,full_synthetic,unknown,train,929079601605472d,jitter02
0,sid_train,real,unknown,train,5614e3366b702bf5,clean
0,sid_train,real,unknown,train,5614e3366b702bf5,blur05
0,sid_train,real,unknown,train,5614e3366b702bf5,resize025
0,sid_train,real,unknown,train,5614e3366b702bf5,noise01
0,sid_train,real,unknown,train,9837fa4a2ec0338a,clean
0,sid_train,real,unknown,train,9837fa4a2ec0338a,jpeg50
0,sid_train,real,unknown,train,9837fa4a2ec0338a,blur10
0,sid_train,real,unknown,train,9837fa4a2ec0338a,crop08
1,sid_train,full_synthetic,unknown,train,523fac67293f7575,clean
1,sid_train,full_synthetic,unknown,train,523fac67293f7575,jpeg30
1,sid_train,full_synthetic,unknown,train,523fac67293f7575,blur20
1,sid_train,full_synthetic,unknown,train,523fac67293f7575,noise005
1,sid_train,full_synthetic,unknown,train,ae31a4bc66ee3c66,clean
1,sid_train,full_synthetic,unknown,train,ae31a4bc66ee3c66,jpeg70
1,sid_train,full_synthetic,unknown,train,ae31a4bc66ee3c66,noise01
