label,source,subclass,generator,split,image_id,variant
1,sid_calib,full_synthetic,unknown,calib,5c3f4c6ba0d7bbfc,blur05
1,sid_calib,full_synthetic,unknown,calib,5c3f4c6ba0d7bbfc,blur10
1,sid_calib,full_synthetic,unknown,calib,5c3f4c6ba0d7bbfc,blur20
1,sid_calib,full_synthetic,unknown,calib,5c3f4c6ba0d7bbfc,resize05
1,sid_calib,full_synthetic,unknown,calib,5c3f4c6ba0d7bbfc,resize025
1,sid_calib,full_synthetic,unknown,calib,5c3f4c6ba0d7bbfc,noise002
1,sid_calib,full_synthetic,unknown,calib,5c3f4c6ba0d7bbfc,noise005
1,sid_calib,full_synthetic,unknown,calib,5c3f4c6ba0d7bbfc,noise01
1,sid_calib,full_synthetic,unknown,calib,5c3f4c6ba0d7bbfc,jitter02
1,sid_calib,full_synthetic,unknown,calib,5c3f4c6ba0d7bbfc,crop08
0,sid_calib,real,unknown,calib,374a6d685a657b80,clean
0,sid_calib,real,unknown,calib,374a6d685a657b80,jpeg90
0,sid_calib,real,unknown,calib,374a6d685a657b80,jpeg70
0,sid_calib,real,unknown,calib,374a6d685a657b80,jpeg50
0,sid_calib,real,unknown,calib,374a6d685a657b80,jpeg30
0,sid_calib,real,unknown,calib,374a6d685a657b80,blur05
0,sid_calib,real,unknown,calib,374a6d685a657b80,blur10
0,sid_calib,real,unknown,calib,374a6d685a657b80,blur20
0,sid_calib,real,unknown,calib,374a6d685a657b80,resize05
0,sid_calib,real,unknown,calib,374a6d685a657b80,resize025
0,sid_calib,real,unknown,calib,374a6d685a657b80,noise002
0,sid_calib,real,unknown,calib,374a6d685a657b80,noise005
0,sid_calib,real,unknown,calib,374a6d685a657b80,noise01
0,sid_calib,real,unknown,calib,374a6d685a657b80,jitter02
0,sid_calib,real,unknown,calib,374a6d685a657b80,crop08
1,sid_calib,full_synthetic,unknown,calib,80ade02478607dff,clean
1,sid_calib,full_synthetic,unknown,calib,80ade02478607dff,jpeg90
1,sid_calib,full_synthetic,unknown,calib,80ade02478607dff,jpeg70
1,sid_calib,full_synthetic,unknown,calib,80ade02478607dff,jpeg50
1,sid_calib,full_synthetic,unknown,calib,80ade02478607dff,jpeg30
1,sid_calib,full_synthetic,unknown,calib,80ade02478607dff,blur05
1,sid_calib,full_synthetic,unknown,calib,80ade02478607dff,blur10
1,sid_calib,full_synthetic,unknown,calib,80ade02478607dff,blur20
1,sid_calib,full_synthetic,unknown,calib,80ade02478607dff,resize05
1,sid_calib,full_synthetic,unknown,calib,80ade02478607dff,resize025
1,sid_calib,full_synthetic,unknown,calib,80ade02478607dff,noise002
1,sid_calib,full_synthetic,unknown,calib,80ade02478607dff,noise005
1,sid_calib,full_synthetic,unknown,calib,80ade02478607dff,noise01
1,sid_calib,full_synthetic,unknown,calib,80ade02478607dff,jitter02
1,sid_calib,full_synthetic,unknown,calib,80ade02478607dff,crop08
0,sid_calib,real,unknown,calib,8bf82f49e5555f14,clean
0,sid_calib,real,unknown,calib,8bf82f49e5555f14,jpeg90
0,sid_calib,real,unknown,calib,8bf82f49e5555f14,jpeg70
0,sid_calib,real,unknown,calib,8bf82f49e5555f14,jpeg50
0,sid_calib,real,unknown,calib,8bf82f49e5555f14,jpeg30
0,sid_calib,real,unknown,calib,8bf82f49e5555f14,blur05
0,sid_calib,real,unknown,calib,8bf82f49e5555f14,blur10
0,sid_calib,real,unknown,calib,8bf82f49e5555f14,blur20
0,sid_calib,real,unknown,calib,8bf82f49e5555f14,resize05
0,sid_calib,real,unknown,calib,8bf82f49e5555f14,resize025
0,sid_calib,real,unknown,calib,8bf82f49e5555f14,noise002
0,sid_calib,real,unknown,calib,8bf82f49e5555f14,noise005
0,sid_calib,real,unknown,calib,8bf82f49e5555f14,noise01
0,sid_calib,real,unknown,calib,8bf82f49e5555f14,jitter02
0,sid_calib,real,unknown,calib,8bf82f49e5555f14,crop08
0,sid_calib,real,unknown,calib,bc00772278848680,clean
0,sid_calib,real,unknown,calib,bc00772278848680,jpeg90
0,sid_calib,real,unknown,calib,bc00772278848680,jpeg70
0,sid_calib,real,unknown,calib,bc00772278848680,jpeg50
0,sid_calib,real,unknown,calib,bc00772278848680,jpeg30
0,sid_calib,real,unknown,calib,bc00772278848680,blur05
0,sid_calib,real,unknown,calib,bc00772278848680,blur10
0,sid_calib,real,unknown,calib,bc00772278848680,blur20
0,sid_calib,real,unknown,calib,bc00772278848680,resize05
0,sid_calib,real,unknown,calib,bc00772278848680,resize025
0,sid_calib,real,unknown,calib,bc00772278848680,noise002
0,sid_calib,real,unknown,calib,bc00772278848680,noise005
0,sid_calib,real,unknown,calib,bc00772278848680,noise01
0,sid_calib,real,unknown,calib,bc00772278848680,jitter02
0,sid_calib,real,unknown,calib,bc00772278848680,crop08
0,sid_calib,real,unknown,calib,ae47994b44b7b4eb,clean
0,sid_calib,real,unknown,calib,ae47994b44b7b4eb,jpeg90
0,sid_calib,real,unknown,calib,ae47994b44b7b4eb,jpeg70
0,sid_calib,real,unknown,calib,ae47994b44b7b4eb,jpeg50
0,sid_calib,real,unknown,calib,ae47994b44b7b4eb,jpeg30
0,sid_calib,real,unknown,calib,ae47994b44b7b4eb,blur05
0,sid_calib,real,unknown,calib,ae47994b44b7b4eb,blur10
0,sid_calib,real,unknown,calib,ae47994b44b7b4eb,blur20
0,sid_calib,real,unknown,calib,ae47994b44b7b4eb,resize05
0,sid_calib,real,unknown,calib,ae47994b44b7b4eb,resize025
0,sid_calib,real,unknown,calib,ae47994b44b7b4eb,noise002
0,sid_calib,real,unknown,calib,ae47994b44b7b4eb,noise005
0,sid_calib,real,unknown,calib,ae47994b44b7b4eb,noise01
0,sid_calib,real,unknown,calib,ae47994b44b7b4eb,jitter02
0,sid_calib,real,unknown,calib,ae47994b44b7b4eb,crop08
1,sid_calib,full_synthetic,unknown,calib,66b4d6ce70523194,clean
1,sid_calib,full_synthetic,unknown,calib,66b4d6ce70523194,jpeg90
1,sid_calib,full_synthetic,unknown,calib,66b4d6ce70523194,jpeg70
1,sid_calib,full_synthetic,unknown,calib,66b4d6ce70523194,jpeg50
1,sid_calib,full_synthetic,unknown,calib,66b4d6ce70523194,jpeg30
1,sid_calib,full_synthetic,unknown,calib,66b4d6ce70523194,blur05
