label,source,subclass,generator,split,image_id,variant,face_present,face_px
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,24976c898f37fee9,jpeg30,1,254.90699768066406
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,24976c898f37fee9,blur10,1,251.21832275390625
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,24976c898f37fee9,blur20,1,246.90945434570312
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,24976c898f37fee9,resize05,1,251.30050659179688
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,24976c898f37fee9,resize025,1,247.55113220214844
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,24976c898f37fee9,noise002,1,257.16534423828125
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,24976c898f37fee9,crop08,1,310.7039794921875
1,so_fake_ood,full_synthetic,GPT4o,test_ood,0bb05d54593c68c6,clean,1,247.77073669433594
1,so_fake_ood,full_synthetic,GPT4o,test_ood,0bb05d54593c68c6,jpeg90,1,247.49630737304688
1,so_fake_ood,full_synthetic,GPT4o,test_ood,0bb05d54593c68c6,jpeg70,1,247.98863220214844
1,so_fake_ood,full_synthetic,GPT4o,test_ood,0bb05d54593c68c6,jpeg50,1,248.49176025390625
1,so_fake_ood,full_synthetic,GPT4o,test_ood,0bb05d54593c68c6,jpeg30,1,248.17623901367188
1,so_fake_ood,full_synthetic,GPT4o,test_ood,0bb05d54593c68c6,blur05,1,248.25184631347656
1,so_fake_ood,full_synthetic,GPT4o,test_ood,0bb05d54593c68c6,blur10,1,249.44432067871094
1,so_fake_ood,full_synthetic,GPT4o,test_ood,0bb05d54593c68c6,blur20,1,251.12744140625
1,so_fake_ood,full_synthetic,GPT4o,test_ood,0bb05d54593c68c6,resize05,1,248.76873779296875
1,so_fake_ood,full_synthetic,GPT4o,test_ood,0bb05d54593c68c6,resize025,1,240.931640625
1,so_fake_ood,full_synthetic,GPT4o,test_ood,0bb05d54593c68c6,noise002,1,248.22642517089844
1,so_fake_ood,full_synthetic,GPT4o,test_ood,0bb05d54593c68c6,noise005,1,243.315185546875
1,so_fake_ood,full_synthetic,GPT4o,test_ood,0bb05d54593c68c6,noise01,1,251.8944549560547
1,so_fake_ood,full_synthetic,GPT4o,test_ood,0bb05d54593c68c6,jitter02,1,246.35226440429688
1,so_fake_ood,full_synthetic,GPT4o,test_ood,0bb05d54593c68c6,crop08,1,307.7684020996094
1,so_fake_ood,full_synthetic,Seedream3.0,test_ood,dc654266bd5c2013,clean,1,84.51592254638672
1,so_fake_ood,full_synthetic,Seedream3.0,test_ood,dc654266bd5c2013,jpeg90,1,84.2417221069336
1,so_fake_ood,full_synthetic,Seedream3.0,test_ood,dc654266bd5c2013,jpeg70,1,84.68511962890625
1,so_fake_ood,full_synthetic,Seedream3.0,test_ood,dc654266bd5c2013,jpeg50,1,84.52940368652344
1,so_fake_ood,full_synthetic,Seedream3.0,test_ood,dc654266bd5c2013,jpeg30,1,85.11043548583984
1,so_fake_ood,full_synthetic,Seedream3.0,test_ood,dc654266bd5c2013,blur05,1,84.71626281738281
1,so_fake_ood,full_synthetic,Seedream3.0,test_ood,dc654266bd5c2013,blur10,1,84.9049301147461
1,so_fake_ood,full_synthetic,Seedream3.0,test_ood,dc654266bd5c2013,blur20,1,84.77262115478516
1,so_fake_ood,full_synthetic,Seedream3.0,test_ood,dc654266bd5c2013,resize05,1,84.75360107421875
1,so_fake_ood,full_synthetic,Seedream3.0,test_ood,dc654266bd5c2013,resize025,1,85.371337890625
1,so_fake_ood,full_synthetic,Seedream3.0,test_ood,dc654266bd5c2013,noise002,1,84.69023895263672
1,so_fake_ood,full_synthetic,Seedream3.0,test_ood,dc654266bd5c2013,noise005,1,84.42724609375
1,so_fake_ood,full_synthetic,Seedream3.0,test_ood,dc654266bd5c2013,noise01,1,84.1908187866211
1,so_fake_ood,full_synthetic,Seedream3.0,test_ood,dc654266bd5c2013,jitter02,1,84.3353271484375
1,so_fake_ood,full_synthetic,Seedream3.0,test_ood,dc654266bd5c2013,crop08,1,104.3436279296875
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,896940c54636a869,clean,1,83.11112976074219
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,896940c54636a869,jpeg90,1,83.1966552734375
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,896940c54636a869,jpeg50,1,83.5849838256836
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,896940c54636a869,jpeg30,1,84.45459747314453
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,896940c54636a869,blur05,1,83.06475067138672
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,896940c54636a869,blur10,1,83.46358489990234
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,896940c54636a869,resize05,1,82.62107849121094
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,896940c54636a869,noise002,1,83.97895812988281
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,896940c54636a869,noise005,1,84.50247192382812
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,896940c54636a869,jitter02,1,82.73029327392578
1,so_fake_ood,full_synthetic,Imagen4,test_ood,2b0937cdeee6c776,clean,1,112.68802642822266
1,so_fake_ood,full_synthetic,Imagen4,test_ood,2b0937cdeee6c776,jpeg90,1,112.74114227294922
1,so_fake_ood,full_synthetic,Imagen4,test_ood,2b0937cdeee6c776,jpeg70,1,112.64209747314453
1,so_fake_ood,full_synthetic,Imagen4,test_ood,2b0937cdeee6c776,jpeg50,1,112.91959381103516
1,so_fake_ood,full_synthetic,Imagen4,test_ood,2b0937cdeee6c776,jpeg30,1,112.57095336914062
1,so_fake_ood,full_synthetic,Imagen4,test_ood,2b0937cdeee6c776,blur05,1,112.98751068115234
1,so_fake_ood,full_synthetic,Imagen4,test_ood,2b0937cdeee6c776,blur10,1,112.79173278808594
1,so_fake_ood,full_synthetic,Imagen4,test_ood,2b0937cdeee6c776,blur20,1,113.57164764404297
1,so_fake_ood,full_synthetic,Imagen4,test_ood,2b0937cdeee6c776,resize05,1,112.69983673095703
