label,source,subclass,generator,split,image_id,variant,face_present,face_px
0,so_fake_ood,real,,test_ood,967c9aecb6907dea,noise002,1,134.37030029296875
0,so_fake_ood,real,,test_ood,967c9aecb6907dea,noise005,1,136.1030731201172
0,so_fake_ood,real,,test_ood,967c9aecb6907dea,noise01,1,138.20361328125
0,so_fake_ood,real,,test_ood,967c9aecb6907dea,jitter02,1,134.9573211669922
0,so_fake_ood,real,,test_ood,967c9aecb6907dea,crop08,1,166.21127319335938
0,so_fake_ood,real,,test_ood,3210f73709eb4783,clean,1,269.7860412597656
0,so_fake_ood,real,,test_ood,3210f73709eb4783,jpeg90,1,269.87017822265625
0,so_fake_ood,real,,test_ood,3210f73709eb4783,jpeg70,1,269.405029296875
0,so_fake_ood,real,,test_ood,3210f73709eb4783,jpeg50,1,271.1448974609375
0,so_fake_ood,real,,test_ood,3210f73709eb4783,jpeg30,1,270.81201171875
0,so_fake_ood,real,,test_ood,3210f73709eb4783,blur05,1,269.7832336425781
0,so_fake_ood,real,,test_ood,3210f73709eb4783,blur10,1,269.3595886230469
0,so_fake_ood,real,,test_ood,3210f73709eb4783,blur20,1,267.7747802734375
0,so_fake_ood,real,,test_ood,3210f73709eb4783,resize05,1,269.59161376953125
0,so_fake_ood,real,,test_ood,3210f73709eb4783,resize025,1,269.58441162109375
0,so_fake_ood,real,,test_ood,3210f73709eb4783,noise002,1,270.810302734375
0,so_fake_ood,real,,test_ood,3210f73709eb4783,noise005,1,269.2331848144531
0,so_fake_ood,real,,test_ood,3210f73709eb4783,noise01,1,260.8418884277344
0,so_fake_ood,real,,test_ood,3210f73709eb4783,jitter02,1,272.6448059082031
0,so_fake_ood,real,,test_ood,3210f73709eb4783,crop08,1,321.3349304199219
0,so_fake_ood,real,,test_ood,2e5ecfe77e0c023d,clean,1,382.8696594238281
0,so_fake_ood,real,,test_ood,2e5ecfe77e0c023d,jpeg90,1,381.74920654296875
0,so_fake_ood,real,,test_ood,2e5ecfe77e0c023d,jpeg70,1,383.8676452636719
0,so_fake_ood,real,,test_ood,2e5ecfe77e0c023d,jpeg50,1,383.4900817871094
0,so_fake_ood,real,,test_ood,2e5ecfe77e0c023d,jpeg30,1,375.630126953125
0,so_fake_ood,real,,test_ood,2e5ecfe77e0c023d,blur05,1,382.7818298339844
0,so_fake_ood,real,,test_ood,2e5ecfe77e0c023d,blur10,1,382.2363586425781
0,so_fake_ood,real,,test_ood,2e5ecfe77e0c023d,blur20,1,374.9405822753906
0,so_fake_ood,real,,test_ood,2e5ecfe77e0c023d,resize05,1,382.1344909667969
0,so_fake_ood,real,,test_ood,2e5ecfe77e0c023d,resize025,1,376.5377197265625
0,so_fake_ood,real,,test_ood,2e5ecfe77e0c023d,noise002,1,382.78021240234375
0,so_fake_ood,real,,test_ood,2e5ecfe77e0c023d,noise005,1,374.2168884277344
0,so_fake_ood,real,,test_ood,2e5ecfe77e0c023d,noise01,1,399.6715087890625
0,so_fake_ood,real,,test_ood,2e5ecfe77e0c023d,jitter02,1,380.5735168457031
0,so_fake_ood,real,,test_ood,2e5ecfe77e0c023d,crop08,1,482.61199951171875
0,so_fake_ood,real,,test_ood,f11c7162220c25a7,crop08,1,65.27944946289062
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,b3a9df4c0e9baf46,clean,1,108.57013702392578
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,b3a9df4c0e9baf46,jpeg90,1,108.80362701416016
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,b3a9df4c0e9baf46,jpeg70,1,109.04375457763672
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,b3a9df4c0e9baf46,jpeg50,1,108.80362701416016
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,b3a9df4c0e9baf46,jpeg30,1,108.80362701416016
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,b3a9df4c0e9baf46,blur05,1,108.05167388916016
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,b3a9df4c0e9baf46,blur10,1,107.46736145019531
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,b3a9df4c0e9baf46,blur20,1,105.5313720703125
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,b3a9df4c0e9baf46,resize05,1,108.03595733642578
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,b3a9df4c0e9baf46,resize025,1,105.71185302734375
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,b3a9df4c0e9baf46,noise002,1,109.1033706665039
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,b3a9df4c0e9baf46,noise005,1,109.10958862304688
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,b3a9df4c0e9baf46,noise01,1,111.06768035888672
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,b3a9df4c0e9baf46,jitter02,1,108.47100830078125
1,so_fake_ood,full_synthetic,Recraftv3,test_ood,b3a9df4c0e9baf46,crop08,1,133.91348266601562
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,4a584617a36b2831,clean,1,370.568359375
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,4a584617a36b2831,jpeg90,1,373.94403076171875
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,4a584617a36b2831,jpeg70,1,373.94403076171875
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,4a584617a36b2831,jpeg50,1,371.0609436035156
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,4a584617a36b2831,jpeg30,1,373.94403076171875
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,4a584617a36b2831,blur05,1,370.9324645996094
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,4a584617a36b2831,blur10,1,371.3236389160156
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,4a584617a36b2831,blur20,1,371.610107421875
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,4a584617a36b2831,resize05,1,371.1136779785156
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,4a584617a36b2831,resize025,1,371.08392333984375
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,4a584617a36b2831,noise002,1,377.087158203125
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,4a584617a36b2831,noise005,1,387.40716552734375
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,4a584617a36b2831,noise01,1,400.38238525390625
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,4a584617a36b2831,jitter02,1,370.3780212402344
1,so_fake_ood,full_synthetic,GPT-image-2,test_ood,4a584617a36b2831,crop08,1,459.2435607910156
0,so_fake_ood,real,,test_ood,9f0181dfdac12d7c,clean,1,323.18084716796875
0,so_fake_ood,real,,test_ood,9f0181dfdac12d7c,jpeg90,1,323.1819152832031
0,so_fake_ood,real,,test_ood,9f0181dfdac12d7c,jpeg70,1,322.17181396484375
0,so_fake_ood,real,,test_ood,9f0181dfdac12d7c,jpeg50,1,325.45648193359375
0,so_fake_ood,real,,test_ood,9f0181dfdac12d7c,jpeg30,1,321.5410461425781
0,so_fake_ood,real,,test_ood,9f0181dfdac12d7c,blur05,1,322.96942138671875
0,so_fake_ood,real,,test_ood,9f0181dfdac12d7c,blur10,1,324.87579345703125
0,so_fake_ood,real,,test_ood,9f0181dfdac12d7c,blur20,1,331.022216796875
0,so_fake_ood,real,,test_ood,9f0181dfdac12d7c,resize05,1,321.22296142578125
0,so_fake_ood,real,,test_ood,9f0181dfdac12d7c,resize025,1,325.8102722167969
0,so_fake_ood,real,,test_ood,9f0181dfdac12d7c,noise002,1,324.7644348144531
0,so_fake_ood,real,,test_ood,9f0181dfdac12d7c,noise005,1,326.3197021484375
0,so_fake_ood,real,,test_ood,9f0181dfdac12d7c,noise01,1,342.713134765625
0,so_fake_ood,real,,test_ood,9f0181dfdac12d7c,jitter02,1,320.68157958984375
0,so_fake_ood,real,,test_ood,9f0181dfdac12d7c,crop08,1,424.1907653808594
1,so_fake_ood,full_synthetic,GPT-image-1.5,test_ood,6084c49812dbeac1,clean,1,415.5426025390625
1,so_fake_ood,full_synthetic,GPT-image-1.5,test_ood,6084c49812dbeac1,jpeg90,1,415.2801818847656
1,so_fake_ood,full_synthetic,GPT-image-1.5,test_ood,6084c49812dbeac1,jpeg70,1,415.3361511230469
1,so_fake_ood,full_synthetic,GPT-image-1.5,test_ood,6084c49812dbeac1,jpeg50,1,413.947265625
1,so_fake_ood,full_synthetic,GPT-image-1.5,test_ood,6084c49812dbeac1,jpeg30,1,416.0635070800781
1,so_fake_ood,full_synthetic,GPT-image-1.5,test_ood,6084c49812dbeac1,blur05,1,415.0951843261719
1,so_fake_ood,full_synthetic,GPT-image-1.5,test_ood,6084c49812dbeac1,blur10,1,412.85748291015625
1,so_fake_ood,full_synthetic,GPT-image-1.5,test_ood,6084c49812dbeac1,blur20,1,413.0108947753906
1,so_fake_ood,full_synthetic,GPT-image-1.5,test_ood,6084c49812dbeac1,resize05,1,411.9571228027344
1,so_fake_ood,full_synthetic,GPT-image-1.5,test_ood,6084c49812dbeac1,resize025,1,414.0924377441406
1,so_fake_ood,full_synthetic,GPT-image-1.5,test_ood,6084c49812dbeac1,noise002,1,419.29876708984375
1,so_fake_ood,full_synthetic,GPT-image-1.5,test_ood,6084c49812dbeac1,noise005,1,433.59356689453125
1,so_fake_ood,full_synthetic,GPT-image-1.5,test_ood,6084c49812dbeac1,noise01,1,455.0063171386719
1,so_fake_ood,full_synthetic,GPT-image-1.5,test_ood,6084c49812dbeac1,jitter02,1,411.75494384765625
1,so_fake_ood,full_synthetic,GPT-image-1.5,test_ood,6084c49812dbeac1,crop08,1,530.9669799804688
1,so_fake_ood,full_synthetic,Imagen4,test_ood,00dd5dd82bd56c3c,clean,1,126.23849487304688
1,so_fake_ood,full_synthetic,Imagen4,test_ood,00dd5dd82bd56c3c,jpeg90,1,125.94705963134766
1,so_fake_ood,full_synthetic,Imagen4,test_ood,00dd5dd82bd56c3c,jpeg70,1,126.16444396972656
1,so_fake_ood,full_synthetic,Imagen4,test_ood,00dd5dd82bd56c3c,jpeg50,1,125.7666015625
1,so_fake_ood,full_synthetic,Imagen4,test_ood,00dd5dd82bd56c3c,jpeg30,1,126.2957534790039
1,so_fake_ood,full_synthetic,Imagen4,test_ood,00dd5dd82bd56c3c,blur05,1,126.38810729980469
1,so_fake_ood,full_synthetic,Imagen4,test_ood,00dd5dd82bd56c3c,blur10,1,126.71680450439453
1,so_fake_ood,full_synthetic,Imagen4,test_ood,00dd5dd82bd56c3c,blur20,1,127.21021270751953
1,so_fake_ood,full_synthetic,Imagen4,test_ood,00dd5dd82bd56c3c,resize05,1,126.45345306396484
1,so_fake_ood,full_synthetic,Imagen4,test_ood,00dd5dd82bd56c3c,resize025,1,127.1738510131836
1,so_fake_ood,full_synthetic,Imagen4,test_ood,00dd5dd82bd56c3c,noise002,1,126.8179931640625
1,so_fake_ood,full_synthetic,Imagen4,test_ood,00dd5dd82bd56c3c,noise005,1,127.04344940185547
1,so_fake_ood,full_synthetic,Imagen4,test_ood,00dd5dd82bd56c3c,noise01,1,125.76162719726562
1,so_fake_ood,full_synthetic,Imagen4,test_ood,00dd5dd82bd56c3c,jitter02,1,126.51768493652344
1,so_fake_ood,full_synthetic,Imagen4,test_ood,00dd5dd82bd56c3c,crop08,1,154.96644592285156
