label,source,subclass,generator,split,image_id,variant
0,sid_train,real,unknown,train,55e5eb6116af7733,clean
0,sid_train,real,unknown,train,55e5eb6116af7733,noise01
0,sid_train,real,unknown,train,55e5eb6116af7733,jitter02
0,sid_train,real,unknown,train,55e5eb6116af7733,crop08
0,sid_train,real,unknown,train,f68fb13a50c8e439,clean
0,sid_train,real,unknown,train,f68fb13a50c8e439,jpeg90
0,sid_train,real,unknown,train,f68fb13a50c8e439,jpeg70
0,sid_train,real,unknown,train,f68fb13a50c8e439,resize05
1,sid_train,full_synthetic,unknown,train,a8b0fcf452f41e10,clean
1,sid_train,full_synthetic,unknown,train,a8b0fcf452f41e10,jpeg70
1,sid_train,full_synthetic,unknown,train,a8b0fcf452f41e10,jpeg30
1,sid_train,full_synthetic,unknown,train,a8b0fcf452f41e10,resize025
0,sid_train,real,unknown,train,6d964564a9d8b200,clean
0,sid_train,real,unknown,train,6d964564a9d8b200,jpeg70
0,sid_train,real,unknown,train,6d964564a9d8b200,noise005
0,sid_train,real,unknown,train,6d964564a9d8b200,crop08
1,sid_train,full_synthetic,unknown,train,1ad1c2c849d652a5,clean
1,sid_train,full_synthetic,unknown,train,1ad1c2c849d652a5,resize025
1,sid_train,full_synthetic,unknown,train,1ad1c2c849d652a5,noise01
1,sid_train,full_synthetic,unknown,train,1ad1c2c849d652a5,jitter02
0,sid_train,real,unknown,train,5c3b5254352771e2,clean
0,sid_train,real,unknown,train,5c3b5254352771e2,jpeg70
0,sid_train,real,unknown,train,5c3b5254352771e2,resize05
0,sid_train,real,unknown,train,5c3b5254352771e2,resize025
1,sid_train,full_synthetic,unknown,train,d4e85243d05fba98,clean
1,sid_train,full_synthetic,unknown,train,d4e85243d05fba98,resize05
1,sid_train,full_synthetic,unknown,train,d4e85243d05fba98,noise005
1,sid_train,full_synthetic,unknown,train,d4e85243d05fba98,jitter02
1,sid_train,full_synthetic,unknown,train,b9893f1f5cac18ec,clean
1,sid_train,full_synthetic,unknown,train,b9893f1f5cac18ec,jpeg90
1,sid_train,full_synthetic,unknown,train,b9893f1f5cac18ec,blur05
1,sid_train,full_synthetic,unknown,train,b9893f1f5cac18ec,crop08
1,sid_train,full_synthetic,unknown,train,a9a99fa5f71620bf,clean
1,sid_train,full_synthetic,unknown,train,a9a99fa5f71620bf,blur05
1,sid_train,full_synthetic,unknown,train,a9a99fa5f71620bf,noise005
1,sid_train,full_synthetic,unknown,train,a9a99fa5f71620bf,crop08
1,sid_train,full_synthetic,unknown,train,91b31debce1a18fd,clean
1,sid_train,full_synthetic,unknown,train,91b31debce1a18fd,noise002
1,sid_train,full_synthetic,unknown,train,91b31debce1a18fd,noise005
1,sid_train,full_synthetic,unknown,train,91b31debce1a18fd,noise01
1,sid_train,full_synthetic,unknown,train,417ba3c007530b1d,clean
1,sid_train,full_synthetic,unknown,train,417ba3c007530b1d,jpeg90
1,sid_train,full_synthetic,unknown,train,417ba3c007530b1d,jpeg30
1,sid_train,full_synthetic,unknown,train,417ba3c007530b1d,blur05
1,sid_train,full_synthetic,unknown,train,23aef7794373a805,clean
1,sid_train,full_synthetic,unknown,train,23aef7794373a805,jpeg90
1,sid_train,full_synthetic,unknown,train,23aef7794373a805,jpeg70
1,sid_train,full_synthetic,unknown,train,23aef7794373a805,resize05
1,sid_train,full_synthetic,unknown,train,fba41db410bc2fe8,clean
1,sid_train,full_synthetic,unknown,train,fba41db410bc2fe8,blur05
1,sid_train,full_synthetic,unknown,train,fba41db410bc2fe8,resize05
1,sid_train,full_synthetic,unknown,train,fba41db410bc2fe8,crop08
0,sid_train,real,unknown,train,5e7377e860d75f33,clean
0,sid_train,real,unknown,train,5e7377e860d75f33,jpeg30
0,sid_train,real,unknown,train,5e7377e860d75f33,blur20
0,sid_train,real,unknown,train,5e7377e860d75f33,crop08
0,sid_train,real,unknown,train,302079085f17c344,clean
0,sid_train,real,unknown,train,302079085f17c344,blur05
