label,source,subclass,generator,split,image_id,variant,face_present,face_px
0,so_fake_ood,real,,test_ood,83e2c2e4922a4263,jitter02,1,851.9232788085938
0,so_fake_ood,real,,test_ood,83e2c2e4922a4263,crop08,1,965.1159057617188
1,so_fake_ood,full_synthetic,Hidream,test_ood,284aa0574c5dd818,jpeg90,1,137.83387756347656
1,so_fake_ood,full_synthetic,Hidream,test_ood,284aa0574c5dd818,jpeg70,1,138.94970703125
1,so_fake_ood,full_synthetic,Hidream,test_ood,284aa0574c5dd818,jpeg50,1,138.16329956054688
1,so_fake_ood,full_synthetic,Hidream,test_ood,284aa0574c5dd818,jpeg30,1,139.65087890625
1,so_fake_ood,full_synthetic,Hidream,test_ood,284aa0574c5dd818,blur05,1,138.16128540039062
1,so_fake_ood,full_synthetic,Hidream,test_ood,284aa0574c5dd818,blur20,1,135.0200653076172
1,so_fake_ood,full_synthetic,Hidream,test_ood,7da4bbaf432e0ad3,clean,1,116.5993423461914
1,so_fake_ood,full_synthetic,Hidream,test_ood,7da4bbaf432e0ad3,jpeg90,1,116.68258666992188
1,so_fake_ood,full_synthetic,Hidream,test_ood,7da4bbaf432e0ad3,jpeg70,1,116.23924255371094
1,so_fake_ood,full_synthetic,Hidream,test_ood,7da4bbaf432e0ad3,jpeg50,1,116.28728485107422
1,so_fake_ood,full_synthetic,Hidream,test_ood,7da4bbaf432e0ad3,jpeg30,1,115.37693786621094
1,so_fake_ood,full_synthetic,Hidream,test_ood,7da4bbaf432e0ad3,blur05,1,116.7339859008789
1,so_fake_ood,full_synthetic,Hidream,test_ood,7da4bbaf432e0ad3,blur10,1,116.28087615966797
1,so_fake_ood,full_synthetic,Hidream,test_ood,7da4bbaf432e0ad3,blur20,1,115.34626770019531
1,so_fake_ood,full_synthetic,Hidream,test_ood,7da4bbaf432e0ad3,resize05,1,116.82475280761719
1,so_fake_ood,full_synthetic,Hidream,test_ood,7da4bbaf432e0ad3,resize025,1,114.71833038330078
1,so_fake_ood,full_synthetic,Hidream,test_ood,7da4bbaf432e0ad3,noise002,1,116.28036499023438
1,so_fake_ood,full_synthetic,Hidream,test_ood,7da4bbaf432e0ad3,noise005,1,116.34355163574219
1,so_fake_ood,full_synthetic,Hidream,test_ood,7da4bbaf432e0ad3,noise01,1,114.65503692626953
1,so_fake_ood,full_synthetic,Hidream,test_ood,7da4bbaf432e0ad3,jitter02,1,116.36920928955078
1,so_fake_ood,full_synthetic,Hidream,test_ood,7da4bbaf432e0ad3,crop08,1,137.56497192382812
0,so_fake_ood,real,,test_ood,b7df188e059df363,clean,1,229.77503967285156
0,so_fake_ood,real,,test_ood,b7df188e059df363,jpeg90,1,227.4976348876953
0,so_fake_ood,real,,test_ood,b7df188e059df363,jpeg70,1,227.4976348876953
0,so_fake_ood,real,,test_ood,b7df188e059df363,jpeg50,1,227.4976348876953
0,so_fake_ood,real,,test_ood,b7df188e059df363,jpeg30,1,227.4976348876953
0,so_fake_ood,real,,test_ood,b7df188e059df363,blur05,1,229.7003173828125
0,so_fake_ood,real,,test_ood,b7df188e059df363,blur10,1,230.6895294189453
0,so_fake_ood,real,,test_ood,b7df188e059df363,blur20,1,229.3370819091797
0,so_fake_ood,real,,test_ood,b7df188e059df363,resize05,1,231.3170928955078
0,so_fake_ood,real,,test_ood,b7df188e059df363,resize025,1,230.70762634277344
0,so_fake_ood,real,,test_ood,b7df188e059df363,noise002,1,231.3346710205078
0,so_fake_ood,real,,test_ood,b7df188e059df363,noise005,1,230.32626342773438
0,so_fake_ood,real,,test_ood,b7df188e059df363,noise01,1,235.8130340576172
0,so_fake_ood,real,,test_ood,b7df188e059df363,jitter02,1,234.1640625
0,so_fake_ood,real,,test_ood,b7df188e059df363,crop08,1,291.1259460449219
1,so_fake_ood,full_synthetic,Imagen4,test_ood,861a002b7aad87ae,clean,1,250.25439453125
1,so_fake_ood,full_synthetic,Imagen4,test_ood,861a002b7aad87ae,jpeg90,1,249.7823486328125
