label,source,subclass,generator,split,image_id,variant
1,sid_train,full_synthetic,unknown,train,6883c3d53a188fef,clean
1,sid_train,full_synthetic,unknown,train,6883c3d53a188fef,blur05
1,sid_train,full_synthetic,unknown,train,6883c3d53a188fef,blur10
1,sid_train,full_synthetic,unknown,train,6883c3d53a188fef,jitter02
1,sid_train,full_synthetic,unknown,train,d91c7c654fe36c8e,clean
1,sid_train,full_synthetic,unknown,train,d91c7c654fe36c8e,jpeg90
1,sid_train,full_synthetic,unknown,train,d91c7c654fe36c8e,blur10
1,sid_train,full_synthetic,unknown,train,d91c7c654fe36c8e,resize025
1,sid_train,full_synthetic,unknown,train,18dce0fc5fd5213f,clean
1,sid_train,full_synthetic,unknown,train,18dce0fc5fd5213f,resize05
1,sid_train,full_synthetic,unknown,train,18dce0fc5fd5213f,resize025
1,sid_train,full_synthetic,unknown,train,18dce0fc5fd5213f,noise005
0,sid_train,real,unknown,train,126b418a1a41d71f,clean
0,sid_train,real,unknown,train,126b418a1a41d71f,resize05
0,sid_train,real,unknown,train,126b418a1a41d71f,noise002
0,sid_train,real,unknown,train,126b418a1a41d71f,jitter02
1,sid_train,full_synthetic,unknown,train,06d113267e67fdcc,clean
1,sid_train,full_synthetic,unknown,train,06d113267e67fdcc,jpeg30
1,sid_train,full_synthetic,unknown,train,06d113267e67fdcc,blur20
1,sid_train,full_synthetic,unknown,train,06d113267e67fdcc,noise002
1,sid_train,full_synthetic,unknown,train,8d6737795b8da482,clean
1,sid_train,full_synthetic,unknown,train,8d6737795b8da482,jpeg30
1,sid_train,full_synthetic,unknown,train,8d6737795b8da482,blur10
1,sid_train,full_synthetic,unknown,train,8d6737795b8da482,jitter02
0,sid_train,real,unknown,train,d4536e386a716e97,clean
0,sid_train,real,unknown,train,d4536e386a716e97,jpeg30
0,sid_train,real,unknown,train,d4536e386a716e97,blur05
0,sid_train,real,unknown,train,d4536e386a716e97,noise01
0,sid_train,real,unknown,train,cc46e4adebefdbe4,clean
0,sid_train,real,unknown,train,cc46e4adebefdbe4,noise005
0,sid_train,real,unknown,train,cc46e4adebefdbe4,noise01
0,sid_train,real,unknown,train,cc46e4adebefdbe4,jitter02
0,sid_train,real,unknown,train,41edcc14987ebfdb,clean
0,sid_train,real,unknown,train,41edcc14987ebfdb,jpeg70
0,sid_train,real,unknown,train,41edcc14987ebfdb,blur10
0,sid_train,real,unknown,train,41edcc14987ebfdb,noise01
0,sid_train,real,unknown,train,7238fc82162d2e5f,clean
