label,source,subclass,generator,split,image_id,variant
1,sid_calib,full_synthetic,unknown,calib,cf208e3fa0e701e4,noise002
1,sid_calib,full_synthetic,unknown,calib,cf208e3fa0e701e4,noise005
1,sid_calib,full_synthetic,unknown,calib,cf208e3fa0e701e4,noise01
1,sid_calib,full_synthetic,unknown,calib,cf208e3fa0e701e4,jitter02
1,sid_calib,full_synthetic,unknown,calib,cf208e3fa0e701e4,crop08
1,sid_calib,full_synthetic,unknown,calib,ea9b7a9176b16917,clean
1,sid_calib,full_synthetic,unknown,calib,ea9b7a9176b16917,jpeg90
1,sid_calib,full_synthetic,unknown,calib,ea9b7a9176b16917,jpeg70
1,sid_calib,full_synthetic,unknown,calib,ea9b7a9176b16917,jpeg50
1,sid_calib,full_synthetic,unknown,calib,ea9b7a9176b16917,jpeg30
1,sid_calib,full_synthetic,unknown,calib,ea9b7a9176b16917,blur05
1,sid_calib,full_synthetic,unknown,calib,ea9b7a9176b16917,blur10
1,sid_calib,full_synthetic,unknown,calib,ea9b7a9176b16917,blur20
1,sid_calib,full_synthetic,unknown,calib,ea9b7a9176b16917,resize05
1,sid_calib,full_synthetic,unknown,calib,ea9b7a9176b16917,resize025
1,sid_calib,full_synthetic,unknown,calib,ea9b7a9176b16917,noise002
1,sid_calib,full_synthetic,unknown,calib,ea9b7a9176b16917,noise005
1,sid_calib,full_synthetic,unknown,calib,ea9b7a9176b16917,noise01
1,sid_calib,full_synthetic,unknown,calib,ea9b7a9176b16917,jitter02
1,sid_calib,full_synthetic,unknown,calib,ea9b7a9176b16917,crop08
0,sid_calib,real,unknown,calib,0f0cd542b29aa885,clean
0,sid_calib,real,unknown,calib,0f0cd542b29aa885,jpeg90
0,sid_calib,real,unknown,calib,0f0cd542b29aa885,jpeg70
0,sid_calib,real,unknown,calib,0f0cd542b29aa885,jpeg50
0,sid_calib,real,unknown,calib,0f0cd542b29aa885,jpeg30
0,sid_calib,real,unknown,calib,0f0cd542b29aa885,blur05
0,sid_calib,real,unknown,calib,0f0cd542b29aa885,blur10
0,sid_calib,real,unknown,calib,0f0cd542b29aa885,blur20
0,sid_calib,real,unknown,calib,0f0cd542b29aa885,resize05
0,sid_calib,real,unknown,calib,0f0cd542b29aa885,resize025
0,sid_calib,real,unknown,calib,0f0cd542b29aa885,noise002
0,sid_calib,real,unknown,calib,0f0cd542b29aa885,noise005
0,sid_calib,real,unknown,calib,0f0cd542b29aa885,noise01
0,sid_calib,real,unknown,calib,0f0cd542b29aa885,jitter02
0,sid_calib,real,unknown,calib,0f0cd542b29aa885,crop08
0,sid_calib,real,unknown,calib,0b4ddf825ed23e0e,clean
0,sid_calib,real,unknown,calib,0b4ddf825ed23e0e,jpeg90
0,sid_calib,real,unknown,calib,0b4ddf825ed23e0e,jpeg70
0,sid_calib,real,unknown,calib,0b4ddf825ed23e0e,jpeg50
0,sid_calib,real,unknown,calib,0b4ddf825ed23e0e,jpeg30
0,sid_calib,real,unknown,calib,0b4ddf825ed23e0e,blur05
0,sid_calib,real,unknown,calib,0b4ddf825ed23e0e,blur10
0,sid_calib,real,unknown,calib,0b4ddf825ed23e0e,blur20
0,sid_calib,real,unknown,calib,0b4ddf825ed23e0e,resize05
0,sid_calib,real,unknown,calib,0b4ddf825ed23e0e,resize025
0,sid_calib,real,unknown,calib,0b4ddf825ed23e0e,noise002
0,sid_calib,real,unknown,calib,0b4ddf825ed23e0e,noise005
0,sid_calib,real,unknown,calib,0b4ddf825ed23e0e,noise01
0,sid_calib,real,unknown,calib,0b4ddf825ed23e0e,jitter02
0,sid_calib,real,unknown,calib,0b4ddf825ed23e0e,crop08
1,sid_calib,full_synthetic,unknown,calib,d045b1e95db0d115,clean
1,sid_calib,full_synthetic,unknown,calib,d045b1e95db0d115,jpeg90
1,sid_calib,full_synthetic,unknown,calib,d045b1e95db0d115,jpeg70
1,sid_calib,full_synthetic,unknown,calib,d045b1e95db0d115,jpeg50
1,sid_calib,full_synthetic,unknown,calib,d045b1e95db0d115,jpeg30
1,sid_calib,full_synthetic,unknown,calib,d045b1e95db0d115,blur05
1,sid_calib,full_synthetic,unknown,calib,d045b1e95db0d115,blur10
1,sid_calib,full_synthetic,unknown,calib,d045b1e95db0d115,blur20
1,sid_calib,full_synthetic,unknown,calib,d045b1e95db0d115,resize05
1,sid_calib,full_synthetic,unknown,calib,d045b1e95db0d115,resize025
1,sid_calib,full_synthetic,unknown,calib,d045b1e95db0d115,noise002
1,sid_calib,full_synthetic,unknown,calib,d045b1e95db0d115,noise005
1,sid_calib,full_synthetic,unknown,calib,d045b1e95db0d115,noise01
1,sid_calib,full_synthetic,unknown,calib,d045b1e95db0d115,jitter02
1,sid_calib,full_synthetic,unknown,calib,d045b1e95db0d115,crop08
1,sid_calib,full_synthetic,unknown,calib,34b25f686db6056f,clean
1,sid_calib,full_synthetic,unknown,calib,34b25f686db6056f,jpeg90
1,sid_calib,full_synthetic,unknown,calib,34b25f686db6056f,jpeg70
1,sid_calib,full_synthetic,unknown,calib,34b25f686db6056f,jpeg50
1,sid_calib,full_synthetic,unknown,calib,34b25f686db6056f,jpeg30
1,sid_calib,full_synthetic,unknown,calib,34b25f686db6056f,blur05
1,sid_calib,full_synthetic,unknown,calib,34b25f686db6056f,blur10
1,sid_calib,full_synthetic,unknown,calib,34b25f686db6056f,blur20
1,sid_calib,full_synthetic,unknown,calib,34b25f686db6056f,resize05
1,sid_calib,full_synthetic,unknown,calib,34b25f686db6056f,resize025
1,sid_calib,full_synthetic,unknown,calib,34b25f686db6056f,noise002
1,sid_calib,full_synthetic,unknown,calib,34b25f686db6056f,noise005
1,sid_calib,full_synthetic,unknown,calib,34b25f686db6056f,noise01
1,sid_calib,full_synthetic,unknown,calib,34b25f686db6056f,jitter02
1,sid_calib,full_synthetic,unknown,calib,34b25f686db6056f,crop08
0,sid_calib,real,unknown,calib,9ef9b1d170197353,clean
0,sid_calib,real,unknown,calib,9ef9b1d170197353,jpeg90
0,sid_calib,real,unknown,calib,9ef9b1d170197353,jpeg70
0,sid_calib,real,unknown,calib,9ef9b1d170197353,jpeg50
0,sid_calib,real,unknown,calib,9ef9b1d170197353,jpeg30
0,sid_calib,real,unknown,calib,9ef9b1d170197353,blur05
0,sid_calib,real,unknown,calib,9ef9b1d170197353,blur10
0,sid_calib,real,unknown,calib,9ef9b1d170197353,blur20
0,sid_calib,real,unknown,calib,9ef9b1d170197353,resize05
0,sid_calib,real,unknown,calib,9ef9b1d170197353,resize025
0,sid_calib,real,unknown,calib,9ef9b1d170197353,noise002
0,sid_calib,real,unknown,calib,9ef9b1d170197353,noise005
0,sid_calib,real,unknown,calib,9ef9b1d170197353,noise01
0,sid_calib,real,unknown,calib,9ef9b1d170197353,jitter02
0,sid_calib,real,unknown,calib,9ef9b1d170197353,crop08
1,sid_calib,full_synthetic,unknown,calib,532f65bfdbf166d8,clean
1,sid_calib,full_synthetic,unknown,calib,532f65bfdbf166d8,jpeg90
1,sid_calib,full_synthetic,unknown,calib,532f65bfdbf166d8,jpeg70
1,sid_calib,full_synthetic,unknown,calib,532f65bfdbf166d8,jpeg50
1,sid_calib,full_synthetic,unknown,calib,532f65bfdbf166d8,jpeg30
1,sid_calib,full_synthetic,unknown,calib,532f65bfdbf166d8,blur05
1,sid_calib,full_synthetic,unknown,calib,532f65bfdbf166d8,blur10
1,sid_calib,full_synthetic,unknown,calib,532f65bfdbf166d8,blur20
1,sid_calib,full_synthetic,unknown,calib,532f65bfdbf166d8,resize05
1,sid_calib,full_synthetic,unknown,calib,532f65bfdbf166d8,resize025
1,sid_calib,full_synthetic,unknown,calib,532f65bfdbf166d8,noise002
1,sid_calib,full_synthetic,unknown,calib,532f65bfdbf166d8,noise005
1,sid_calib,full_synthetic,unknown,calib,532f65bfdbf166d8,noise01
1,sid_calib,full_synthetic,unknown,calib,532f65bfdbf166d8,jitter02
1,sid_calib,full_synthetic,unknown,calib,532f65bfdbf166d8,crop08
1,sid_calib,full_synthetic,unknown,calib,0e62e3fb63d71bbd,clean
1,sid_calib,full_synthetic,unknown,calib,0e62e3fb63d71bbd,jpeg90
1,sid_calib,full_synthetic,unknown,calib,0e62e3fb63d71bbd,jpeg70
1,sid_calib,full_synthetic,unknown,calib,0e62e3fb63d71bbd,jpeg50
1,sid_calib,full_synthetic,unknown,calib,0e62e3fb63d71bbd,jpeg30
1,sid_calib,full_synthetic,unknown,calib,0e62e3fb63d71bbd,blur05
1,sid_calib,full_synthetic,unknown,calib,0e62e3fb63d71bbd,blur10
1,sid_calib,full_synthetic,unknown,calib,0e62e3fb63d71bbd,blur20
1,sid_calib,full_synthetic,unknown,calib,0e62e3fb63d71bbd,resize05
1,sid_calib,full_synthetic,unknown,calib,0e62e3fb63d71bbd,resize025
1,sid_calib,full_synthetic,unknown,calib,0e62e3fb63d71bbd,noise002
1,sid_calib,full_synthetic,unknown,calib,0e62e3fb63d71bbd,noise005
1,sid_calib,full_synthetic,unknown,calib,0e62e3fb63d71bbd,noise01
1,sid_calib,full_synthetic,unknown,calib,0e62e3fb63d71bbd,jitter02
1,sid_calib,full_synthetic,unknown,calib,0e62e3fb63d71bbd,crop08
1,sid_calib,full_synthetic,unknown,calib,32c9fc44cc4da7de,clean
1,sid_calib,full_synthetic,unknown,calib,32c9fc44cc4da7de,jpeg90
1,sid_calib,full_synthetic,unknown,calib,32c9fc44cc4da7de,jpeg70
1,sid_calib,full_synthetic,unknown,calib,32c9fc44cc4da7de,jpeg50
1,sid_calib,full_synthetic,unknown,calib,32c9fc44cc4da7de,jpeg30
1,sid_calib,full_synthetic,unknown,calib,32c9fc44cc4da7de,blur05
1,sid_calib,full_synthetic,unknown,calib,32c9fc44cc4da7de,blur10
1,sid_calib,full_synthetic,unknown,calib,32c9fc44cc4da7de,blur20
1,sid_calib,full_synthetic,unknown,calib,32c9fc44cc4da7de,resize05
1,sid_calib,full_synthetic,unknown,calib,32c9fc44cc4da7de,resize025
1,sid_calib,full_synthetic,unknown,calib,32c9fc44cc4da7de,noise002
1,sid_calib,full_synthetic,unknown,calib,32c9fc44cc4da7de,noise005
1,sid_calib,full_synthetic,unknown,calib,32c9fc44cc4da7de,noise01
1,sid_calib,full_synthetic,unknown,calib,32c9fc44cc4da7de,jitter02
1,sid_calib,full_synthetic,unknown,calib,32c9fc44cc4da7de,crop08
1,sid_calib,full_synthetic,unknown,calib,8a1f16ed8ae22adb,clean
1,sid_calib,full_synthetic,unknown,calib,8a1f16ed8ae22adb,jpeg90
1,sid_calib,full_synthetic,unknown,calib,8a1f16ed8ae22adb,jpeg70
1,sid_calib,full_synthetic,unknown,calib,8a1f16ed8ae22adb,jpeg50
1,sid_calib,full_synthetic,unknown,calib,8a1f16ed8ae22adb,jpeg30
1,sid_calib,full_synthetic,unknown,calib,8a1f16ed8ae22adb,blur05
1,sid_calib,full_synthetic,unknown,calib,8a1f16ed8ae22adb,blur10
1,sid_calib,full_synthetic,unknown,calib,8a1f16ed8ae22adb,blur20
1,sid_calib,full_synthetic,unknown,calib,8a1f16ed8ae22adb,resize05
1,sid_calib,full_synthetic,unknown,calib,8a1f16ed8ae22adb,resize025
1,sid_calib,full_synthetic,unknown,calib,8a1f16ed8ae22adb,noise002
1,sid_calib,full_synthetic,unknown,calib,8a1f16ed8ae22adb,noise005
1,sid_calib,full_synthetic,unknown,calib,8a1f16ed8ae22adb,noise01
1,sid_calib,full_synthetic,unknown,calib,8a1f16ed8ae22adb,jitter02
1,sid_calib,full_synthetic,unknown,calib,8a1f16ed8ae22adb,crop08
1,sid_calib,full_synthetic,unknown,calib,f387080b7edd5c43,clean
1,sid_calib,full_synthetic,unknown,calib,f387080b7edd5c43,jpeg90
1,sid_calib,full_synthetic,unknown,calib,f387080b7edd5c43,jpeg70
1,sid_calib,full_synthetic,unknown,calib,f387080b7edd5c43,jpeg50
1,sid_calib,full_synthetic,unknown,calib,f387080b7edd5c43,jpeg30
1,sid_calib,full_synthetic,unknown,calib,f387080b7edd5c43,blur05
1,sid_calib,full_synthetic,unknown,calib,f387080b7edd5c43,blur10
1,sid_calib,full_synthetic,unknown,calib,f387080b7edd5c43,blur20
1,sid_calib,full_synthetic,unknown,calib,f387080b7edd5c43,resize05
1,sid_calib,full_synthetic,unknown,calib,f387080b7edd5c43,resize025
1,sid_calib,full_synthetic,unknown,calib,f387080b7edd5c43,noise002
1,sid_calib,full_synthetic,unknown,calib,f387080b7edd5c43,noise005
1,sid_calib,full_synthetic,unknown,calib,f387080b7edd5c43,noise01
