label,source,subclass,generator,split,image_id,variant
1,wildfake_midjourney,full_synthetic,midjourney,train,73d03a769b73cc3b,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,73d03a769b73cc3b,jpeg50
1,wildfake_midjourney,full_synthetic,midjourney,train,73d03a769b73cc3b,jpeg30
1,wildfake_midjourney,full_synthetic,midjourney,train,73d03a769b73cc3b,blur10
1,wildfake_midjourney,full_synthetic,midjourney,train,fb982a61d7eed64c,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,fb982a61d7eed64c,jpeg50
1,wildfake_midjourney,full_synthetic,midjourney,train,fb982a61d7eed64c,noise01
1,wildfake_midjourney,full_synthetic,midjourney,train,fb982a61d7eed64c,jitter02
1,wildfake_midjourney,full_synthetic,midjourney,train,907f0eb70a428069,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,907f0eb70a428069,jpeg50
1,wildfake_midjourney,full_synthetic,midjourney,train,907f0eb70a428069,blur05
1,wildfake_midjourney,full_synthetic,midjourney,train,907f0eb70a428069,jitter02
1,wildfake_midjourney,full_synthetic,midjourney,train,b732e28163a1e019,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,b732e28163a1e019,jpeg90
1,wildfake_midjourney,full_synthetic,midjourney,train,b732e28163a1e019,resize05
1,wildfake_midjourney,full_synthetic,midjourney,train,b732e28163a1e019,crop08
1,wildfake_midjourney,full_synthetic,midjourney,train,a5e4833c06340b30,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,a5e4833c06340b30,jpeg30
1,wildfake_midjourney,full_synthetic,midjourney,train,a5e4833c06340b30,noise01
1,wildfake_midjourney,full_synthetic,midjourney,train,a5e4833c06340b30,jitter02
1,wildfake_midjourney,full_synthetic,midjourney,train,b72e687506376e3c,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,b72e687506376e3c,jpeg30
1,wildfake_midjourney,full_synthetic,midjourney,train,b72e687506376e3c,blur20
1,wildfake_midjourney,full_synthetic,midjourney,train,b72e687506376e3c,noise005
1,wildfake_midjourney,full_synthetic,midjourney,train,9711144e87921974,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,9711144e87921974,jpeg30
1,wildfake_midjourney,full_synthetic,midjourney,train,9711144e87921974,resize025
1,wildfake_midjourney,full_synthetic,midjourney,train,9711144e87921974,crop08
1,wildfake_midjourney,full_synthetic,midjourney,train,22f7f59560114d92,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,22f7f59560114d92,jpeg90
1,wildfake_midjourney,full_synthetic,midjourney,train,22f7f59560114d92,blur10
1,wildfake_midjourney,full_synthetic,midjourney,train,22f7f59560114d92,resize05
1,wildfake_midjourney,full_synthetic,midjourney,train,613924221f4f4505,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,613924221f4f4505,jpeg90
1,wildfake_midjourney,full_synthetic,midjourney,train,613924221f4f4505,noise005
1,wildfake_midjourney,full_synthetic,midjourney,train,613924221f4f4505,crop08
1,wildfake_midjourney,full_synthetic,midjourney,train,92f163fb0ac8a5fd,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,92f163fb0ac8a5fd,jpeg50
1,wildfake_midjourney,full_synthetic,midjourney,train,92f163fb0ac8a5fd,noise01
1,wildfake_midjourney,full_synthetic,midjourney,train,92f163fb0ac8a5fd,jitter02
1,wildfake_midjourney,full_synthetic,midjourney,train,08426f424e111743,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,08426f424e111743,jpeg70
1,wildfake_midjourney,full_synthetic,midjourney,train,08426f424e111743,blur05
1,wildfake_midjourney,full_synthetic,midjourney,train,08426f424e111743,jitter02
1,wildfake_midjourney,full_synthetic,midjourney,train,b643e9ce9959ef3b,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,b643e9ce9959ef3b,blur10
1,wildfake_midjourney,full_synthetic,midjourney,train,b643e9ce9959ef3b,noise01
1,wildfake_midjourney,full_synthetic,midjourney,train,b643e9ce9959ef3b,jitter02
1,wildfake_midjourney,full_synthetic,midjourney,train,ee80ac24987d8252,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,ee80ac24987d8252,jpeg70
1,wildfake_midjourney,full_synthetic,midjourney,train,ee80ac24987d8252,jpeg50
1,wildfake_midjourney,full_synthetic,midjourney,train,ee80ac24987d8252,jitter02
1,wildfake_midjourney,full_synthetic,midjourney,train,03bd9c7300e87009,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,03bd9c7300e87009,jpeg90
1,wildfake_midjourney,full_synthetic,midjourney,train,03bd9c7300e87009,jpeg50
1,wildfake_midjourney,full_synthetic,midjourney,train,03bd9c7300e87009,blur20
1,wildfake_midjourney,full_synthetic,midjourney,train,09be01fdee0010e8,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,09be01fdee0010e8,jpeg50
1,wildfake_midjourney,full_synthetic,midjourney,train,09be01fdee0010e8,blur05
1,wildfake_midjourney,full_synthetic,midjourney,train,09be01fdee0010e8,noise002
1,wildfake_midjourney,full_synthetic,midjourney,train,8f5b33b4b315457f,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,8f5b33b4b315457f,blur05
1,wildfake_midjourney,full_synthetic,midjourney,train,8f5b33b4b315457f,resize05
1,wildfake_midjourney,full_synthetic,midjourney,train,8f5b33b4b315457f,noise005
1,wildfake_midjourney,full_synthetic,midjourney,train,4fc85d28ac999612,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,4fc85d28ac999612,jpeg90
1,wildfake_midjourney,full_synthetic,midjourney,train,4fc85d28ac999612,blur10
1,wildfake_midjourney,full_synthetic,midjourney,train,4fc85d28ac999612,noise005
1,wildfake_midjourney,full_synthetic,midjourney,train,6d67ff0c9b1733a5,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,6d67ff0c9b1733a5,jpeg90
1,wildfake_midjourney,full_synthetic,midjourney,train,6d67ff0c9b1733a5,jpeg70
1,wildfake_midjourney,full_synthetic,midjourney,train,6d67ff0c9b1733a5,jpeg50
1,wildfake_midjourney,full_synthetic,midjourney,train,4726df48e736ba5c,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,4726df48e736ba5c,jpeg90
1,wildfake_midjourney,full_synthetic,midjourney,train,4726df48e736ba5c,blur20
1,wildfake_midjourney,full_synthetic,midjourney,train,4726df48e736ba5c,resize05
1,wildfake_midjourney,full_synthetic,midjourney,train,4eec2cffdc57dc10,clean
1,wildfake_midjourney,full_synthetic,midjourney,train,4eec2cffdc57dc10,noise002
1,wildfake_midjourney,full_synthetic,midjourney,train,4eec2cffdc57dc10,noise005
1,wildfake_midjourney,full_synthetic,midjourney,train,4eec2cffdc57dc10,noise01
