label,source,subclass,generator,split,image_id,variant,face_present,face_px
1,so_fake_ood,full_synthetic,Imagen4,test_ood,a9804dcc4b789697,blur05,1,105.89054107666016
1,so_fake_ood,full_synthetic,Imagen4,test_ood,a9804dcc4b789697,blur10,1,105.83850860595703
1,so_fake_ood,full_synthetic,Imagen4,test_ood,a9804dcc4b789697,blur20,1,104.85890197753906
1,so_fake_ood,full_synthetic,Imagen4,test_ood,a9804dcc4b789697,resize05,1,106.46055603027344
1,so_fake_ood,full_synthetic,Imagen4,test_ood,a9804dcc4b789697,resize025,1,101.43624877929688
1,so_fake_ood,full_synthetic,Imagen4,test_ood,a9804dcc4b789697,noise002,1,106.27802276611328
1,so_fake_ood,full_synthetic,Imagen4,test_ood,a9804dcc4b789697,noise005,1,105.23137664794922
1,so_fake_ood,full_synthetic,Imagen4,test_ood,a9804dcc4b789697,noise01,1,100.88070678710938
1,so_fake_ood,full_synthetic,Imagen4,test_ood,a9804dcc4b789697,jitter02,1,106.01313781738281
1,so_fake_ood,full_synthetic,Imagen4,test_ood,a9804dcc4b789697,crop08,1,126.25143432617188
0,so_fake_ood,real,,test_ood,178a7502a143eb83,clean,1,1137.5035400390625
0,so_fake_ood,real,,test_ood,178a7502a143eb83,jpeg90,1,1137.5743408203125
0,so_fake_ood,real,,test_ood,178a7502a143eb83,jpeg70,1,1137.5743408203125
0,so_fake_ood,real,,test_ood,178a7502a143eb83,jpeg50,1,1140.946533203125
0,so_fake_ood,real,,test_ood,178a7502a143eb83,jpeg30,1,1140.946533203125
0,so_fake_ood,real,,test_ood,178a7502a143eb83,blur05,1,1138.273193359375
0,so_fake_ood,real,,test_ood,178a7502a143eb83,blur10,1,1141.47900390625
0,so_fake_ood,real,,test_ood,178a7502a143eb83,blur20,1,1139.8341064453125
0,so_fake_ood,real,,test_ood,178a7502a143eb83,resize05,1,1140.5364990234375
0,so_fake_ood,real,,test_ood,178a7502a143eb83,resize025,1,1139.3616943359375
0,so_fake_ood,real,,test_ood,178a7502a143eb83,noise002,1,1130.67626953125
0,so_fake_ood,real,,test_ood,178a7502a143eb83,noise005,1,1143.7269287109375
0,so_fake_ood,real,,test_ood,178a7502a143eb83,noise01,1,1116.250244140625
0,so_fake_ood,real,,test_ood,178a7502a143eb83,jitter02,1,1136.417236328125
0,so_fake_ood,real,,test_ood,178a7502a143eb83,crop08,1,1365.8817138671875
1,so_fake_ood,full_synthetic,GPT4o,test_ood,c7b00607a7a9c8f5,clean,1,187.36416625976562
1,so_fake_ood,full_synthetic,GPT4o,test_ood,c7b00607a7a9c8f5,jpeg90,1,187.67010498046875
1,so_fake_ood,full_synthetic,GPT4o,test_ood,c7b00607a7a9c8f5,jpeg70,1,186.59690856933594
1,so_fake_ood,full_synthetic,GPT4o,test_ood,c7b00607a7a9c8f5,jpeg50,1,189.9879913330078
1,so_fake_ood,full_synthetic,GPT4o,test_ood,c7b00607a7a9c8f5,jpeg30,1,186.38494873046875
1,so_fake_ood,full_synthetic,GPT4o,test_ood,c7b00607a7a9c8f5,blur05,1,187.7952423095703
1,so_fake_ood,full_synthetic,GPT4o,test_ood,c7b00607a7a9c8f5,blur10,1,186.8479461669922
