label,source,subclass,generator,split,image_id,variant
0,coco_train_reals,real,none,train,5e5bd00614627d49,clean
0,coco_train_reals,real,none,train,5e5bd00614627d49,resize05
0,coco_train_reals,real,none,train,5e5bd00614627d49,noise005
0,coco_train_reals,real,none,train,5e5bd00614627d49,jitter02
0,coco_train_reals,real,none,train,471bb318cfbfe414,clean
0,coco_train_reals,real,none,train,471bb318cfbfe414,blur20
0,coco_train_reals,real,none,train,471bb318cfbfe414,noise002
0,coco_train_reals,real,none,train,471bb318cfbfe414,noise01
0,coco_train_reals,real,none,train,96684a7aa076710c,clean
0,coco_train_reals,real,none,train,96684a7aa076710c,jpeg50
0,coco_train_reals,real,none,train,96684a7aa076710c,blur10
0,coco_train_reals,real,none,train,96684a7aa076710c,resize05
0,coco_train_reals,real,none,train,4567618dc8d6c7fe,clean
0,coco_train_reals,real,none,train,4567618dc8d6c7fe,jpeg90
0,coco_train_reals,real,none,train,4567618dc8d6c7fe,noise005
0,coco_train_reals,real,none,train,4567618dc8d6c7fe,crop08
0,coco_train_reals,real,none,train,70943bcdd2720306,clean
0,coco_train_reals,real,none,train,70943bcdd2720306,jpeg90
0,coco_train_reals,real,none,train,70943bcdd2720306,noise002
0,coco_train_reals,real,none,train,70943bcdd2720306,crop08
0,coco_train_reals,real,none,train,66133355248c751a,clean
0,coco_train_reals,real,none,train,66133355248c751a,jpeg90
0,coco_train_reals,real,none,train,66133355248c751a,jpeg30
0,coco_train_reals,real,none,train,66133355248c751a,noise005
0,coco_train_reals,real,none,train,a3bea3eee9049bdc,clean
0,coco_train_reals,real,none,train,a3bea3eee9049bdc,jpeg90
0,coco_train_reals,real,none,train,a3bea3eee9049bdc,jpeg50
0,coco_train_reals,real,none,train,a3bea3eee9049bdc,noise005
0,coco_train_reals,real,none,train,48a5b0ae84bfbdb8,clean
0,coco_train_reals,real,none,train,48a5b0ae84bfbdb8,blur05
0,coco_train_reals,real,none,train,48a5b0ae84bfbdb8,resize025
0,coco_train_reals,real,none,train,48a5b0ae84bfbdb8,noise01
0,coco_train_reals,real,none,train,4da2399d2c00f015,clean
0,coco_train_reals,real,none,train,4da2399d2c00f015,resize025
0,coco_train_reals,real,none,train,4da2399d2c00f015,noise002
0,coco_train_reals,real,none,train,4da2399d2c00f015,noise005
0,coco_train_reals,real,none,train,e03b690fddda28c2,clean
0,coco_train_reals,real,none,train,e03b690fddda28c2,blur20
0,coco_train_reals,real,none,train,e03b690fddda28c2,jitter02
0,coco_train_reals,real,none,train,e03b690fddda28c2,crop08
0,coco_train_reals,real,none,train,35981bae5a666e48,clean
0,coco_train_reals,real,none,train,35981bae5a666e48,jpeg50
0,coco_train_reals,real,none,train,35981bae5a666e48,blur20
0,coco_train_reals,real,none,train,35981bae5a666e48,crop08
0,coco_train_reals,real,none,train,5b6bdd9aae376832,clean
0,coco_train_reals,real,none,train,5b6bdd9aae376832,blur05
0,coco_train_reals,real,none,train,5b6bdd9aae376832,blur20
0,coco_train_reals,real,none,train,5b6bdd9aae376832,resize05
0,coco_train_reals,real,none,train,e047fc4de9e635c9,clean
0,coco_train_reals,real,none,train,e047fc4de9e635c9,jpeg50
0,coco_train_reals,real,none,train,e047fc4de9e635c9,blur05
0,coco_train_reals,real,none,train,e047fc4de9e635c9,crop08
0,coco_train_reals,real,none,train,8844c51c864ed9c3,clean
0,coco_train_reals,real,none,train,8844c51c864ed9c3,jpeg90
0,coco_train_reals,real,none,train,8844c51c864ed9c3,jpeg70
0,coco_train_reals,real,none,train,8844c51c864ed9c3,jpeg30
0,coco_train_reals,real,none,train,ef7127a7f8cee4eb,clean
0,coco_train_reals,real,none,train,ef7127a7f8cee4eb,jpeg70
0,coco_train_reals,real,none,train,ef7127a7f8cee4eb,blur05
0,coco_train_reals,real,none,train,ef7127a7f8cee4eb,noise01
0,coco_train_reals,real,none,train,bb653dc3b042ad4b,clean
0,coco_train_reals,real,none,train,bb653dc3b042ad4b,jpeg50
0,coco_train_reals,real,none,train,bb653dc3b042ad4b,resize025
0,coco_train_reals,real,none,train,bb653dc3b042ad4b,noise01
0,coco_train_reals,real,none,train,cff885997bb1a879,clean
0,coco_train_reals,real,none,train,cff885997bb1a879,blur05
0,coco_train_reals,real,none,train,cff885997bb1a879,blur20
0,coco_train_reals,real,none,train,cff885997bb1a879,noise01
0,coco_train_reals,real,none,train,759ab6337cb6627d,clean
0,coco_train_reals,real,none,train,759ab6337cb6627d,blur10
0,coco_train_reals,real,none,train,759ab6337cb6627d,noise01
0,coco_train_reals,real,none,train,759ab6337cb6627d,crop08
0,coco_train_reals,real,none,train,2793b9554f7df151,clean
0,coco_train_reals,real,none,train,2793b9554f7df151,jpeg30
0,coco_train_reals,real,none,train,2793b9554f7df151,blur10
0,coco_train_reals,real,none,train,2793b9554f7df151,jitter02
0,coco_train_reals,real,none,train,faaaaaeb637581f9,clean
0,coco_train_reals,real,none,train,faaaaaeb637581f9,jpeg90
0,coco_train_reals,real,none,train,faaaaaeb637581f9,jpeg30
0,coco_train_reals,real,none,train,faaaaaeb637581f9,noise01
0,coco_train_reals,real,none,train,6d7125d1fa103f29,clean
0,coco_train_reals,real,none,train,6d7125d1fa103f29,blur05
0,coco_train_reals,real,none,train,6d7125d1fa103f29,blur10
0,coco_train_reals,real,none,train,6d7125d1fa103f29,resize05
0,coco_train_reals,real,none,train,3ba0c359ee5791fb,clean
0,coco_train_reals,real,none,train,3ba0c359ee5791fb,jpeg50
0,coco_train_reals,real,none,train,3ba0c359ee5791fb,blur20
0,coco_train_reals,real,none,train,3ba0c359ee5791fb,noise01
0,coco_train_reals,real,none,train,6534154a9a199187,clean
